Error: missing newline in C:\Users\Aleksandra\Documents\GitHub\XSET\Scripts\UC5_Itinerary\..\Parameters\depart.dat	[MsgId: MERR-13874]
Action.c(123):       </TD>\n
Action.c(123):       <TD width="5%" >.<br/>.<br/>.<br/>.</TD>\n
Action.c(123):       <TD width="45%" valign=top><b>Invoice sent to:</b><br/>\n
Action.c(123):           <center>\n
Action.c(123):           <Table width="80%" cellspacing="0" > <tr> <td>\n
Action.c(123):               John Snow\n
Action.c(123):     <br/>\n
Action.c(123):               <br/>\n
Action.c(123):               <br/>\n
Action.c(123):               <br/>\n
Action.c(123):               Total Charge: $ 2324 <BR/> (CC: x-4567)\n
Action.c(123):           </td> </tr> </table>\n
Action.c(123):           </center>\n
Action.c(123):       </TD>\n
Action.c(123):     </TR>\n
Action.c(123):     <TR bgcolor="#EFF2F7">\n
Action.c(123):       <TD COLSPAN="3">\n
Action.c(123):       <b>Flight Details:</b><BR/>  <center>\n
Action.c(123):       01/31/2023\n
Action.c(123):      :  8am : Flight 780 leaves Seattle  for Sydney.<br>  01/31/2023\n
Action.c(123):      :  8am : Flight 870 leaves Sydney  for Seattle.<br>  </center>\n
Action.c(123):       </TD>\n
Action.c(123):     </TR>\n
Action.c(123):     \n
Action.c(123):     <TR bgcolor="#EFF2F7">\n
Action.c(123):       <TD COLSPAN="4">\n
Action.c(123):       <hr/>\n
Action.c(123):       </TD>\n
Action.c(123):     </TR>\n
Action.c(123):     \n
Action.c(123):     <!-- Flight #1 -->\n
Action.c(123):     <TR bgcolor="#EFF2F7">\n
Action.c(123):       <TD width="5%" rowspan="2" align="left" valign="top">\n
Action.c(123):     <b>\n
Action.c(123):     <label><input type="checkbox" name="37" value="on" /></label></font></b>\n
Action.c(123):     <input type="hidden" name="flightID" value="169170770-28584739-JS"  />\n
Action.c(123):       </TD>\n
Action.c(123):       <TD width="45%" valign="top">\n
Action.c(123):           <b>&nbsp;&nbsp;A First class ticket for :</b><br/>\n
Action.c(123):           <center><table border="0" width="85%"><tr><td>\n
Action.c(123):           <li><i>John Snow\n
Action.c(123):           <li><i></i>\n
Action.c(123):           </td></tr></table></center>\n
Action.c(123):       </TD>\n
Action.c(123):       <TD width="5%" >.<br/>.<br/>.<br/>.</TD>\n
Action.c(123):       <TD width="45%" valign=top><b>Invoice sent to:</b><br/>\n
Action.c(123):           <center>\n
Action.c(123):           <Table width="80%" cellspacing="0" > <tr> <td>\n
Action.c(123):               John Snow\n
Action.c(123):     <br/>\n
Action.c(123):               <br/>\n
Action.c(123):               <br/>\n
Action.c(123):               <br/>\n
Action.c(123):               Total Charge: $ 1616 <BR/> (CC: x-4567)\n
Action.c(123):           </td> </tr> </table>\n
Action.c(123):           </center>\n
Action.c(123):       </TD>\n
Action.c(123):     </TR>\n
Action.c(123):     <TR bgcolor="#EFF2F7">\n
Action.c(123):       <TD COLSPAN="3">\n
Action.c(123):       <b>Flight Details:</b><BR/>  <center>\n
Action.c(123):       01/31/2023\n
Action.c(123):      :  8am : Flight 610 leaves San Francisco  for Frankfurt.<br>  01/31/2023\n
Action.c(123):      :  8am : Flight 160 leaves Frankfurt  for San Francisco.<br>  </center>\n
Action.c(123):       </TD>\n
Action.c(123):     </TR>\n
Action.c(123):     \n
Action.c(123):     <TR bgcolor="#EFF2F7">\n
Action.c(123):       <TD COLSPAN="4">\n
Action.c(123):       <hr/>\n
Action.c(123):       </TD>\n
Action.c(123):     </TR>\n
Action.c(123):     \n
Action.c(123):     <!-- Flight #1 -->\n
Action.c(123):     <TR bgcolor="#EFF2F7">\n
Action.c(123):       <TD width="5%" rowspan="2" align="left" valign="top">\n
Action.c(123):     <b>\n
Action.c(123):     <label><input type="checkbox" name="38" value="on" /></label></font></b>\n
Action.c(123):     <input type="hidden" name="flightID" value="169159272-2925440-JS"  />\n
Action.c(123):       </TD>\n
Action.c(123):       <TD width="45%" valign="top">\n
Action.c(123):           <b>&nbsp;&nbsp;A Business class ticket for :</b><br/>\n
Action.c(123):           <center><table border="0" width="85%"><tr><td>\n
Action.c(123):           <li><i>John Snow\n
Action.c(123):           <li><i></i>\n
Action.c(123):           </td></tr></table></center>\n
Action.c(123):       </TD>\n
Action.c(123):       <TD width="5%" >.<br/>.<br/>.<br/>.</TD>\n
Action.c(123):       <TD width="45%" valign=top><b>Invoice sent to:</b><br/>\n
Action.c(123):           <center>\n
Action.c(123):           <Table width="80%" cellspacing="0" > <tr> <td>\n
Action.c(123):               John Snow\n
Action.c(123):     <br/>\n
Action.c(123):               <br/>\n
Action.c(123):               <br/>\n
Action.c(123):               <br/>\n
Action.c(123):               Total Charge: $ 730 <BR/> (CC: x-4567)\n
Action.c(123):           </td> </tr> </table>\n
Action.c(123):           </center>\n
Action.c(123):       </TD>\n
Action.c(123):     </TR>\n
Action.c(123):     <TR bgcolor="#EFF2F7">\n
Action.c(123):       <TD COLSPAN="3">\n
Action.c(123):       <b>Flight Details:</b><BR/>  <center>\n
Action.c(123):       01/31/2023\n
Action.c(123):      :  8am : Flight 300 leaves Los Angeles  for Denver.<br>  01/31/2023\n
Action.c(123):      :  8am : Flight 030 leaves Denver  for Los Angeles.<br>  </center>\n
Action.c(123):       </TD>\n
Action.c(123):     </TR>\n
Action.c(123):     \n
Action.c(123):     <TR bgcolor="#EFF2F7">\n
Action.c(123):       <TD COLSPAN="4">\n
Action.c(123):       <hr/>\n
Action.c(123):       </TD>\n
Action.c(123):     </TR>\n
Action.c(123):     \n
Action.c(123):     <!-- Flight #1 -->\n
Action.c(123):     <TR bgcolor="#EFF2F7">\n
Action.c(123):       <TD width="5%" rowspan="2" align="left" valign="top">\n
Action.c(123):     <b>\n
Action.c(123):     <label><input type="checkbox" name="39" value="on" /></label></font></b>\n
Action.c(123):     <input type="hidden" name="flightID" value="1691562-30169-JS"  />\n
Action.c(123):       </TD>\n
Action.c(123):       <TD width="45%" valign="top">\n
Action.c(123):           <b>&nbsp;&nbsp;A First class ticket for :</b><br/>\n
Action.c(123):           <center><table border="0" width="85%"><tr><td>\n
Action.c(123):           <li><i>John Snow\n
Action.c(123):           <li><i></i>\n
Action.c(123):           </td></tr></table></center>\n
Action.c(123):       </TD>\n
Action.c(123):       <TD width="5%" >.<br/>.<br/>.<br/>.</TD>\n
Action.c(123):       <TD width="45%" valign=top><b>Invoice sent to:</b><br/>\n
Action.c(123):           <center>\n
Action.c(123):           <Table width="80%" cellspacing="0" > <tr> <td>\n
Action.c(123):               John Snow\n
Action.c(123):     <br/>\n
Action.c(123):               <br/>\n
Action.c(123):               <br/>\n
Action.c(123):               <br/>\n
Action.c(123):               Total Charge: $ 0 <BR/> (CC: x-4567)\n
Action.c(123):           <
Action.c(123): t=6626994ms: 5-byte chunked response overhead for "http://localhost:1080/cgi-bin/itinerary.pl" (RelFrameId=1.2, Internal ID=107)
Action.c(123):     b60\r\n
Action.c(123): t=6626994ms: 2-byte chunked response overhead for "http://localhost:1080/cgi-bin/itinerary.pl" (RelFrameId=1.2, Internal ID=107)
Action.c(123):     \r\n
Action.c(123): t=6626994ms: 2912-byte chunked response body for "http://localhost:1080/cgi-bin/itinerary.pl" (RelFrameId=1.2, Internal ID=107)
Action.c(123):     /td> </tr> </table>\n
Action.c(123):           </center>\n
Action.c(123):       </TD>\n
Action.c(123):     </TR>\n
Action.c(123):     <TR bgcolor="#EFF2F7">\n
Action.c(123):       <TD COLSPAN="3">\n
Action.c(123):       <b>Flight Details:</b><BR/>  <center>\n
Action.c(123):       01/31/2023\n
Action.c(123):      :  8am : Flight 220 leaves London  for London.<br>  01/31/2023\n
Action.c(123):      :  8am : Flight 220 leaves London  for London.<br>  </center>\n
Action.c(123):       </TD>\n
Action.c(123):     </TR>\n
Action.c(123):     \n
Action.c(123):     <TR bgcolor="#EFF2F7">\n
Action.c(123):       <TD COLSPAN="4">\n
Action.c(123):       <hr/>\n
Action.c(123):       </TD>\n
Action.c(123):     </TR>\n
Action.c(123):     <TR>\n
Action.c(123):        <TD align="center" COLSPAN="4">\n
Action.c(123):        <b>A total of 39 scheduled flights.</font></b>\n
Action.c(123):        </TD>\n
Action.c(123):     </TR>\n
Action.c(123):     </TABLE>\n
Action.c(123):     \n
Action.c(123):     <TABLE WIDTH="87%" BORDER="0" CELLSPACING="0">\n
Action.c(123):     <TR>\n
Action.c(123):     <TD align="left" width="50%" >\n
Action.c(123):     <input type="image" name="removeFlights" src="/WebTours/images/cancelreservation.gif" bord
Action.c(123):     er="0" /></TD>\n
Action.c(123):     <TD align="right" width="50%" >\n
Action.c(123):     <input type="image" name="removeAllFlights" src="/WebTours/images/cancelallreservations.gi
Action.c(123):     f" border="0" /></TD>\n
Action.c(123):     </TABLE>\n
Action.c(123):     \n
Action.c(123):     <div><input type="hidden" name=".cgifields" value="33"  /><input type="hidden" name=".cgif
Action.c(123):     ields" value="32"  /><input type="hidden" name=".cgifields" value="21"  /><input type="hid
Action.c(123):     den" name=".cgifields" value="7"  /><input type="hidden" name=".cgifields" value="26"  /><
Action.c(123):     input type="hidden" name=".cgifields" value="17"  /><input type="hidden" name=".cgifields"
Action.c(123):      value="2"  /><input type="hidden" name=".cgifields" value="1"  /><input type="hidden" nam
Action.c(123):     e=".cgifields" value="18"  /><input type="hidden" name=".cgifields" value="30"  /><input t
Action.c(123):     ype="hidden" name=".cgifields" value="16"  /><input type="hidden" name=".cgifields" value=
Action.c(123):     "27"  /><input type="hidden" name=".cgifields" value="25"  /><input type="hidden" name=".c
Action.c(123):     gifields" value="28"  /><input type="hidden" name=".cgifields" value="20"  /><input type="
Action.c(123):     hidden" name=".cgifields" value="14"  /><input type="hidden" name=".cgifields" value="24" 
Action.c(123):      /><input type="hidden" name=".cgifields" value="10"  /><input type="hidden" name=".cgifie
Action.c(123):     lds" value="31"  /><input type="hidden" name=".cgifields" value="35"  /><input type="hidde
Action.c(123):     n" name=".cgifields" value="11"  /><input type="hidden" name=".cgifields" value="22"  /><i
Action.c(123):     nput type="hidden" name=".cgifields" value="13"  /><input type="hidden" name=".cgifields" 
Action.c(123):     value="23"  /><input type="hidden" name=".cgifields" value="29"  /><input type="hidden" na
Action.c(123):     me=".cgifields" value="6"  /><input type="hidden" name=".cgifields" value="39"  /><input t
Action.c(123):     ype="hidden" name=".cgifields" value="36"  /><input type="hidden" name=".cgifields" value=
Action.c(123):     "3"  /><input type="hidden" name=".cgifields" value="9"  /><input type="hidden" name=".cgi
Action.c(123):     fields" value="12"  /><input type="hidden" name=".cgifields" value="15"  /><input type="hi
Action.c(123):     dden" name=".cgifields" value="38"  /><input type="hidden" name=".cgifields" value="8"  />
Action.c(123):     <input type="hidden" name=".cgifields" value="4"  /><input type="hidden" name=".cgifields"
Action.c(123):      value="34"  /><input type="hidden" name=".cgifields" value="37"  /><input type="hidden" n
Action.c(123):     ame=".cgifields" value="19"  /><input type="hidden" name=".cgifields" value="5"  /></div><
Action.c(123):     /form>\n
Action.c(123):     \n
Action.c(123):     </center>\n
Action.c(123):     \n
Action.c(123):     </body>\n
Action.c(123):     </html>
Action.c(123): Found resource "http://localhost:1080/WebTours/images/cancelreservation.gif" in HTML "http://localhost:1080/cgi-bin/itinerary.pl"  	[MsgId: MMSG-26659]
Action.c(123): Found resource "http://localhost:1080/WebTours/images/cancelallreservations.gif" in HTML "http://localhost:1080/cgi-bin/itinerary.pl"  	[MsgId: MMSG-26659]
Action.c(123): t=6626994ms: Connecting [3] to host 127.0.0.1:1080  	[MsgId: MMSG-26000]
Action.c(123): t=6626995ms: Already connected [1] to localhost:1080  	[MsgId: MMSG-26000]
Action.c(123): t=6626995ms: 644-byte request headers for "http://localhost:1080/WebTours/images/cancelreservation.gif" (RelFrameId=, Internal ID=108)
Action.c(123):     GET /WebTours/images/cancelreservation.gif HTTP/1.1\r\n
Action.c(123):     Referer: http://localhost:1080/cgi-bin/itinerary.pl\r\n
Action.c(123):     Sec-Fetch-Dest: frame\r\n
Action.c(123):     Sec-Fetch-Mode: navigate\r\n
Action.c(123):     Sec-Fetch-Site: same-origin\r\n
Action.c(123):     sec-ch-ua: "Not?A_Brand";v="8", "Chromium";v="108", "Google Chrome";v="108"\r\n
Action.c(123):     sec-ch-ua-mobile: ?0\r\n
Action.c(123):     sec-ch-ua-platform: "Windows"\r\n
Action.c(123):     Sec-Fetch-User: ?1\r\n
Action.c(123):     User-Agent: Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)\r\n
Action.c(123):     Accept-Encoding: gzip, deflate\r\n
Action.c(123):     Accept: */*\r\n
Action.c(123):     Connection: Keep-Alive\r\n
Action.c(123):     Host: localhost:1080\r\n
Action.c(123):     Cookie: MSO=SID&1675122266; MTUserInfo=firstName&John&address2&&username&john&hash&110&las
Action.c(123):     tName&Snow%0A&address1&&creditCard&&expDate&%0A\r\n
Action.c(123):     \r\n
Action.c(123): t=6626995ms: Connected socket [3] from 127.0.0.1:35065 to 127.0.0.1:1080 in 1 ms  	[MsgId: MMSG-26000]
Action.c(123): t=6626995ms: 648-byte request headers for "http://localhost:1080/WebTours/images/cancelallreservations.gif" (RelFrameId=, Internal ID=109)
Action.c(123):     GET /WebTours/images/cancelallreservations.gif HTTP/1.1\r\n
Action.c(123):     Referer: http://localhost:1080/cgi-bin/itinerary.pl\r\n
Action.c(123):     Sec-Fetch-Dest: frame\r\n
Action.c(123):     Sec-Fetch-Mode: navigate\r\n
Action.c(123):     Sec-Fetch-Site: same-origin\r\n
Action.c(123):     sec-ch-ua: "Not?A_Brand";v="8", "Chromium";v="108", "Google Chrome";v="108"\r\n
Action.c(123):     sec-ch-ua-mobile: ?0\r\n
Action.c(123):     sec-ch-ua-platform: "Windows"\r\n
Action.c(123):     Sec-Fetch-User: ?1\r\n
Action.c(123):     User-Agent: Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)\r\n
Action.c(123):     Accept-Encoding: gzip, deflate\r\n
Action.c(123):     Accept: */*\r\n
Action.c(123):     Connection: Keep-Alive\r\n
Action.c(123):     Host: localhost:1080\r\n
Action.c(123):     Cookie: MSO=SID&1675122266; MTUserInfo=firstName&John&address2&&username&john&hash&110&las
Action.c(123):     tName&Snow%0A&address1&&creditCard&&expDate&%0A\r\n
Action.c(123):     \r\n
Action.c(123): t=6626997ms: 298-byte response headers for "http://localhost:1080/WebTours/images/cancelreservation.gif" (RelFrameId=, Internal ID=108)
Action.c(123):     HTTP/1.1 200 OK\r\n
Action.c(123):     Date: Mon, 30 Jan 2023 23:45:04 GMT\r\n
Action.c(123):     Server: Apache/2.2.21 (Win32)\r\n
Action.c(123):     Last-Modified: Thu, 12 Jan 2012 13:30:28 GMT\r\n
Action.c(123):     ETag: "24000000037a78-33f-4b654c0620500"\r\n
Action.c(123):     Accept-Ranges: bytes\r\n
Action.c(123):     Content-Length: 831\r\n
Action.c(123):     Keep-Alive: timeout=5, max=99\r\n
Action.c(123):     Connection: Keep-Alive\r\n
Action.c(123):     Content-Type: image/gif\r\n
Action.c(123):     \r\n
Action.c(123): t=6626997ms: 831-byte response body for "http://localhost:1080/WebTours/images/cancelreservation.gif" (RelFrameId=, Internal ID=108)
Action.c(123): t=6626997ms: Request done "http://localhost:1080/WebTours/images/cancelreservation.gif"  	[MsgId: MMSG-26000]
Action.c(123): t=6626999ms: 5-byte chunked response overhead for "http://localhost:1080/cgi-bin/itinerary.pl" (RelFrameId=1.2, Internal ID=107)
Action.c(123):     0\r\n
Action.c(123):     \r\n
Action.c(123): t=6626999ms: Request done "http://localhost:1080/cgi-bin/itinerary.pl"  	[MsgId: MMSG-26000]
Action.c(123): t=6632002ms: Inactive socket [1] was closed by localhost:1080, probably due to Keep-Alive timeout  	[MsgId: MMSG-26000]
Action.c(123): t=6632002ms: Closed connection [1] to localhost:1080 after completing 2 request(s)  	[MsgId: MMSG-26000]
Action.c(123): t=6632064ms: Inactive socket [2] was closed by localhost:1080, probably due to Keep-Alive timeout  	[MsgId: MMSG-26000]
Action.c(123): t=6632064ms: Closed connection [2] to localhost:1080 after completing 1 request(s)  	[MsgId: MMSG-26000]
Action.c(123): t=6634384ms: 299-byte response headers for "http://localhost:1080/WebTours/images/cancelallreservations.gif" (RelFrameId=, Internal ID=109)
Action.c(123):     HTTP/1.1 200 OK\r\n
Action.c(123):     Date: Mon, 30 Jan 2023 23:45:11 GMT\r\n
Action.c(123):     Server: Apache/2.2.21 (Win32)\r\n
Action.c(123):     Last-Modified: Thu, 12 Jan 2012 13:30:28 GMT\r\n
Action.c(123):     ETag: "2d000000037a72-2e6-4b654c0620500"\r\n
Action.c(123):     Accept-Ranges: bytes\r\n
Action.c(123):     Content-Length: 742\r\n
Action.c(123):     Keep-Alive: timeout=5, max=100\r\n
Action.c(123):     Connection: Keep-Alive\r\n
Action.c(123):     Content-Type: image/gif\r\n
Action.c(123):     \r\n
